@id,label,notation,stationReference,station,parameterName,parameter,qualifier,datumType,period,unit,unitName,valueType,latestReading,value,dateTime,date,measure
http://environment.data.gov.uk/flood-monitoring/id/measures/49151-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,49151-rainfall-tipping_bucket_raingauge-t-15_min-mm,49151,http://environment.data.gov.uk/flood-monitoring/id/stations/49151,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/49151-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T16-00-00Z,0.000,2021-12-15T16:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/49151-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/238777TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,238777TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,238777TP,http://environment.data.gov.uk/flood-monitoring/id/stations/238777TP,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/238777TP-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/238777TP-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/083534-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,083534-rainfall-tipping_bucket_raingauge-t-15_min-mm,083534,http://environment.data.gov.uk/flood-monitoring/id/stations/083534,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/083534-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/083534-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/3996-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,3996-rainfall-tipping_bucket_raingauge-t-15_min-mm,3996,http://environment.data.gov.uk/flood-monitoring/id/stations/3996,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/3996-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/3996-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/47157-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,47157-rainfall-tipping_bucket_raingauge-t-15_min-mm,47157,http://environment.data.gov.uk/flood-monitoring/id/stations/47157,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/47157-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T16-00-00Z,0.000,2021-12-15T16:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/47157-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/559586-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,559586-rainfall-tipping_bucket_raingauge-t-15_min-mm,559586,http://environment.data.gov.uk/flood-monitoring/id/stations/559586,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/559586-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T15-00-00Z,0.0,2021-12-15T15:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/559586-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E25041-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E25041-rainfall-tipping_bucket_raingauge-t-15_min-mm,E25041,http://environment.data.gov.uk/flood-monitoring/id/stations/E25041,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E25041-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T06-30-00Z,0.000,2021-12-15T06:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E25041-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/037973-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,037973-rainfall-tipping_bucket_raingauge-t-15_min-mm,037973,http://environment.data.gov.uk/flood-monitoring/id/stations/037973,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/037973-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T05-30-00Z,0.0,2021-12-15T05:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/037973-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E9360-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E9360-rainfall-tipping_bucket_raingauge-t-15_min-mm,E9360,http://environment.data.gov.uk/flood-monitoring/id/stations/E9360,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E9360-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-30-00Z,0.0,2021-12-15T17:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E9360-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E9350-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E9350-rainfall-tipping_bucket_raingauge-t-15_min-mm,E9350,http://environment.data.gov.uk/flood-monitoring/id/stations/E9350,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E9350-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-30-00Z,0.0,2021-12-15T17:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E9350-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/248965TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,248965TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,248965TP,http://environment.data.gov.uk/flood-monitoring/id/stations/248965TP,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,"","","","",""
http://environment.data.gov.uk/flood-monitoring/id/measures/3860-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,3860-rainfall-tipping_bucket_raingauge-t-15_min-mm,3860,http://environment.data.gov.uk/flood-monitoring/id/stations/3860,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/3860-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/3860-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/000032-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,000032-rainfall-tipping_bucket_raingauge-t-15_min-mm,000032,http://environment.data.gov.uk/flood-monitoring/id/stations/000032,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,"","","","",""
http://environment.data.gov.uk/flood-monitoring/id/measures/587552-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,587552-rainfall-tipping_bucket_raingauge-t-15_min-mm,587552,http://environment.data.gov.uk/flood-monitoring/id/stations/587552,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/587552-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.2,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/587552-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/587552-rainfall-tipping_bucket_raingauge-t-15_min----,rainfall-tipping_bucket_raingauge-t-15_min----,587552-rainfall-tipping_bucket_raingauge-t-15_min----,587552,http://environment.data.gov.uk/flood-monitoring/id/stations/587552,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,"",---,total,"","","","",""
http://environment.data.gov.uk/flood-monitoring/id/measures/E7135-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E7135-rainfall-tipping_bucket_raingauge-t-15_min-mm,E7135,http://environment.data.gov.uk/flood-monitoring/id/stations/E7135,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E7135-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T06-30-00Z,0.000,2021-12-15T06:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E7135-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E2420-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E2420-rainfall-tipping_bucket_raingauge-t-15_min-mm,E2420,http://environment.data.gov.uk/flood-monitoring/id/stations/E2420,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E2420-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E2420-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E11820-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E11820-rainfall-tipping_bucket_raingauge-t-15_min-mm,E11820,http://environment.data.gov.uk/flood-monitoring/id/stations/E11820,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E11820-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T09-15-00Z,0.0,2021-12-15T09:15:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E11820-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/062046-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,062046-rainfall-tipping_bucket_raingauge-t-15_min-mm,062046,http://environment.data.gov.uk/flood-monitoring/id/stations/062046,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/062046-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/062046-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/44215-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,44215-rainfall-tipping_bucket_raingauge-t-15_min-mm,44215,http://environment.data.gov.uk/flood-monitoring/id/stations/44215,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/44215-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T16-00-00Z,0.000,2021-12-15T16:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/44215-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E24925-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E24925-rainfall-tipping_bucket_raingauge-t-15_min-mm,E24925,http://environment.data.gov.uk/flood-monitoring/id/stations/E24925,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E24925-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T04-30-00Z,0.000,2021-12-15T04:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E24925-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/3057-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,3057-rainfall-tipping_bucket_raingauge-t-15_min-mm,3057,http://environment.data.gov.uk/flood-monitoring/id/stations/3057,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/3057-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/3057-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E23633-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E23633-rainfall-tipping_bucket_raingauge-t-15_min-mm,E23633,http://environment.data.gov.uk/flood-monitoring/id/stations/E23633,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E23633-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T06-30-00Z,0.000,2021-12-15T06:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E23633-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/1413-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,1413-rainfall-tipping_bucket_raingauge-t-15_min-mm,1413,http://environment.data.gov.uk/flood-monitoring/id/stations/1413,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/1413-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/1413-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/559100R-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,559100R-rainfall-tipping_bucket_raingauge-t-15_min-mm,559100R,http://environment.data.gov.uk/flood-monitoring/id/stations/559100R,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/559100R-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/559100R-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/531172-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,531172-rainfall-tipping_bucket_raingauge-t-15_min-mm,531172,http://environment.data.gov.uk/flood-monitoring/id/stations/531172,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/531172-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-00-00Z,0.000,2021-12-15T17:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/531172-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E2416-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E2416-rainfall-tipping_bucket_raingauge-t-15_min-mm,E2416,http://environment.data.gov.uk/flood-monitoring/id/stations/E2416,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E2416-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T06-30-00Z,0.000,2021-12-15T06:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E2416-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E24957-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E24957-rainfall-tipping_bucket_raingauge-t-15_min-mm,E24957,http://environment.data.gov.uk/flood-monitoring/id/stations/E24957,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E24957-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T08-30-00Z,0.000,2021-12-15T08:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E24957-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E24947-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E24947-rainfall-tipping_bucket_raingauge-t-15_min-mm,E24947,http://environment.data.gov.uk/flood-monitoring/id/stations/E24947,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E24947-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T04-30-00Z,0.000,2021-12-15T04:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E24947-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/261602TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,261602TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,261602TP,http://environment.data.gov.uk/flood-monitoring/id/stations/261602TP,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/261602TP-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-30-00Z,0.0,2021-12-15T17:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/261602TP-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E24790-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E24790-rainfall-tipping_bucket_raingauge-t-15_min-mm,E24790,http://environment.data.gov.uk/flood-monitoring/id/stations/E24790,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E24790-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T08-30-00Z,0.000,2021-12-15T08:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E24790-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E7165-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E7165-rainfall-tipping_bucket_raingauge-t-15_min-mm,E7165,http://environment.data.gov.uk/flood-monitoring/id/stations/E7165,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E7165-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T06-30-00Z,0.000,2021-12-15T06:30:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E7165-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/53115-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,53115-rainfall-tipping_bucket_raingauge-t-15_min-mm,53115,http://environment.data.gov.uk/flood-monitoring/id/stations/53115,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/53115-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-00-00Z,0.000,2021-12-15T17:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/53115-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/E9290-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,E9290-rainfall-tipping_bucket_raingauge-t-15_min-mm,E9290,http://environment.data.gov.uk/flood-monitoring/id/stations/E9290,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/E9290-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/E9290-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/48182-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,48182-rainfall-tipping_bucket_raingauge-t-15_min-mm,48182,http://environment.data.gov.uk/flood-monitoring/id/stations/48182,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/48182-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T16-00-00Z,0.000,2021-12-15T16:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/48182-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/570231-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,570231-rainfall-tipping_bucket_raingauge-t-15_min-mm,570231,http://environment.data.gov.uk/flood-monitoring/id/stations/570231,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/570231-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/570231-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/1082-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,1082-rainfall-tipping_bucket_raingauge-t-15_min-mm,1082,http://environment.data.gov.uk/flood-monitoring/id/stations/1082,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/1082-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T17-45-00Z,0.0,2021-12-15T17:45:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/1082-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/1121-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,1121-rainfall-tipping_bucket_raingauge-t-15_min-mm,1121,http://environment.data.gov.uk/flood-monitoring/id/stations/1121,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/1121-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T10-00-00Z,0.0,2021-12-15T10:00:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/1121-rainfall-tipping_bucket_raingauge-t-15_min-mm
http://environment.data.gov.uk/flood-monitoring/id/measures/261021TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall-tipping_bucket_raingauge-t-15_min-mm,261021TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,261021TP,http://environment.data.gov.uk/flood-monitoring/id/stations/261021TP,Rainfall,rainfall,Tipping Bucket Raingauge,"",900,http://qudt.org/1.1/vocab/unit#Millimeter,mm,total,http://environment.data.gov.uk/flood-monitoring/data/readings/261021TP-rainfall-tipping_bucket_raingauge-t-15_min-mm/2021-12-15T09-15-00Z,0.0,2021-12-15T09:15:00Z,2021-12-15,http://environment.data.gov.uk/flood-monitoring/id/measures/261021TP-rainfall-tipping_bucket_raingauge-t-15_min-mm
